baking a cake.csv.xml,workerId,lhs_script, rhs_script,lhs_item, result, goldenStandard,Outlier/stable
baking a cake.csv.xml,A3UV55HC87DO9C,71,68,3,3,3,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,71,89,3,4,4,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,71,89,3,4,4,
baking a cake.csv.xml,AMERD84D2MGKR,71,89,3,4,4,
baking a cake.csv.xml,A1NZFJHVJ9CNTO,71,96,3,3,3,
baking a cake.csv.xml,A2BZJAUH0XPO54,71,96,3,3,3,
baking a cake.csv.xml,A2GXHECU31O81V,71,96,3,between_4_5,3,
baking a cake.csv.xml,A149ROBL26JWPJ,71,68,4,9,7,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,71,68,4,9,7,
baking a cake.csv.xml,A3UV55HC87DO9C,71,68,4,9,7,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,71,89,4,9,9,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,71,89,4,10,9,
baking a cake.csv.xml,AMERD84D2MGKR,71,89,4,10,9,
baking a cake.csv.xml,A1NZFJHVJ9CNTO,71,96,4,7,7,
baking a cake.csv.xml,A2BZJAUH0XPO54,71,96,4,7,7,
baking a cake.csv.xml,A2GXHECU31O81V,71,96,4,between_8_9,7,
baking a cake.csv.xml,A149ROBL26JWPJ,71,68,5,between_7_8,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,71,68,5,between_7_8,,o
baking a cake.csv.xml,A3UV55HC87DO9C,71,68,5,between_8_9,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,71,89,5,2,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,71,89,5,between_10_11,,o
baking a cake.csv.xml,AMERD84D2MGKR,71,89,5,noLinkingPossible,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,71,96,5,9,,o
baking a cake.csv.xml,A2BZJAUH0XPO54,71,96,5,between_7_8,,o
baking a cake.csv.xml,A2GXHECU31O81V,71,96,5,noLinkingPossible,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,68,4,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,72,68,4,between_5_6,,o
baking a cake.csv.xml,AMERD84D2MGKR,72,68,4,5,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,89,4,noLinkingPossible,,o
baking a cake.csv.xml,A1WOV2JIV5I9VE,72,89,4,between_8_9,,o
baking a cake.csv.xml,A2GXHECU31O81V,72,89,4,between_6_7,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,72,96,4,5,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,96,4,noLinkingPossible,,o
baking a cake.csv.xml,ASB8T0H7L99RF,72,96,4,between_2_3,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,68,6,4,,o
baking a cake.csv.xml,A2GXHECU31O81V,72,68,6,between_3_4,,o
baking a cake.csv.xml,AMERD84D2MGKR,72,68,6,4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,89,6,5,,o
baking a cake.csv.xml,A1WOV2JIV5I9VE,72,89,6,5,,o
baking a cake.csv.xml,A2GXHECU31O81V,72,89,6,noLinkingPossible,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,72,96,6,4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,96,6,4,,o
baking a cake.csv.xml,ASB8T0H7L99RF,72,96,6,4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,68,11,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,72,68,11,noLinkingPossible,,o
baking a cake.csv.xml,AMERD84D2MGKR,72,68,11,noLinkingPossible,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,89,11,noLinkingPossible,,o
baking a cake.csv.xml,A1WOV2JIV5I9VE,72,89,11,between_11_12,,o
baking a cake.csv.xml,A2GXHECU31O81V,72,89,11,noLinkingPossible,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,72,96,11,between_12_13,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,96,11,noLinkingPossible,,o
baking a cake.csv.xml,ASB8T0H7L99RF,72,96,11,between_10_11,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,68,12,11,11,
baking a cake.csv.xml,A2GXHECU31O81V,72,68,12,between_11_12,11,
baking a cake.csv.xml,AMERD84D2MGKR,72,68,12,11,11,
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,89,12,12,12,
baking a cake.csv.xml,A1WOV2JIV5I9VE,72,89,12,12,12,
baking a cake.csv.xml,A2GXHECU31O81V,72,89,12,between_12_13,12,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,72,96,12,12,12,
baking a cake.csv.xml,A1NZFJHVJ9CNTO,72,96,12,12,12,
baking a cake.csv.xml,ASB8T0H7L99RF,72,96,12,12,12,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,68,1,between_2_3,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,73,68,1,between_2_3,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,68,1,noLinkingPossible,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,89,1,1,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,89,1,1,,o
baking a cake.csv.xml,ASB8T0H7L99RF,73,89,1,between_1_2,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,96,1,between_1_2,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,96,1,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,73,96,1,noLinkingPossible,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,68,3,between_3_4,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,73,68,3,4,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,68,3,noLinkingPossible,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,89,3,noLinkingPossible,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,89,3,noLinkingPossible,,o
baking a cake.csv.xml,ASB8T0H7L99RF,73,89,3,5,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,96,3,between_4_5,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,96,3,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,73,96,3,noLinkingPossible,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,68,7,between_3_4,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,73,68,7,between_4_5,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,68,7,4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,89,7,noLinkingPossible,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,89,7,5,,o
baking a cake.csv.xml,ASB8T0H7L99RF,73,89,7,5,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,96,7,between_4_5,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,96,7,4,,o
baking a cake.csv.xml,A2GXHECU31O81V,73,96,7,noLinkingPossible,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,68,14,10,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,73,68,14,9,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,68,14,10,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,89,14,10,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,89,14,11,,o
baking a cake.csv.xml,ASB8T0H7L99RF,73,89,14,11,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,96,14,between_9_10,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,96,14,8,,o
baking a cake.csv.xml,A2GXHECU31O81V,73,96,14,between_8_9,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,68,15,11,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,73,68,15,11,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,68,15,11,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,89,15,12,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,89,15,12,,o
baking a cake.csv.xml,ASB8T0H7L99RF,73,89,15,12,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,96,15,12,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,96,15,12,,o
baking a cake.csv.xml,A2GXHECU31O81V,73,96,15,between_12_13,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,68,16,12,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,73,68,16,12,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,68,16,12,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,89,16,14,,o
baking a cake.csv.xml,AMERD84D2MGKR,73,89,16,14,,o
baking a cake.csv.xml,ASB8T0H7L99RF,73,89,16,14,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,73,96,16,between_13_14,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,73,96,16,13,,o
baking a cake.csv.xml,A2GXHECU31O81V,73,96,16,between_13_14,,o
baking a cake.csv.xml,A1WOV2JIV5I9VE,74,68,2,between_3_4,,o
baking a cake.csv.xml,A2GXHECU31O81V,74,68,2,between_4_5,,o
baking a cake.csv.xml,AMERD84D2MGKR,74,68,2,noLinkingPossible,,o
baking a cake.csv.xml,A110KENBXU7SUJ,74,89,2,4,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,74,89,2,5,,o
baking a cake.csv.xml,AMERD84D2MGKR,74,89,2,4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,74,96,2,4,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,74,96,2,4,,o
baking a cake.csv.xml,A3UV55HC87DO9C,74,96,2,4,,o
baking a cake.csv.xml,A1WOV2JIV5I9VE,74,68,5,4,,o
baking a cake.csv.xml,A2GXHECU31O81V,74,68,5,between_4_5,,o
baking a cake.csv.xml,AMERD84D2MGKR,74,68,5,noLinkingPossible,,o
baking a cake.csv.xml,A110KENBXU7SUJ,74,89,5,noLinkingPossible,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,74,89,5,5,,o
baking a cake.csv.xml,AMERD84D2MGKR,74,89,5,5,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,74,96,5,4,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,74,96,5,4,,o
baking a cake.csv.xml,A3UV55HC87DO9C,74,96,5,4,,o
baking a cake.csv.xml,A1WOV2JIV5I9VE,74,68,6,7,,o
baking a cake.csv.xml,A2GXHECU31O81V,74,68,6,noLinkingPossible,,o
baking a cake.csv.xml,AMERD84D2MGKR,74,68,6,7,,o
baking a cake.csv.xml,A110KENBXU7SUJ,74,89,6,9,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,74,89,6,9,,o
baking a cake.csv.xml,AMERD84D2MGKR,74,89,6,9,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,74,96,6,7,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,74,96,6,7,,o
baking a cake.csv.xml,A3UV55HC87DO9C,74,96,6,7,,o
baking a cake.csv.xml,A110KENBXU7SUJ,75,68,2,between_2_3,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,68,2,before_1,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,68,2,before_1,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,89,2,noLinkingPossible,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,75,89,2,between_3_4,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,75,89,2,between_3_4,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,96,2,before_1,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,96,2,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,96,2,noLinkingPossible,,o
baking a cake.csv.xml,A110KENBXU7SUJ,75,68,5,3,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,68,5,3,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,68,5,between_3_4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,89,5,4,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,75,89,5,4,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,75,89,5,4,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,96,5,3,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,96,5,3,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,96,5,between_7_8,,o
baking a cake.csv.xml,A110KENBXU7SUJ,75,68,11,11,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,68,11,11,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,68,11,between_11_12,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,89,11,12,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,75,89,11,12,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,75,89,11,12,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,96,11,12,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,96,11,12,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,96,11,between_12_13,,o
baking a cake.csv.xml,A110KENBXU7SUJ,75,68,12,between_11_12,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,68,12,between_11_12,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,68,12,noLinkingPossible,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,89,12,noLinkingPossible,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,75,89,12,between_11_12,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,75,89,12,between_11_12,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,96,12,between_12_13,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,96,12,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,96,12,noLinkingPossible,,o
baking a cake.csv.xml,A110KENBXU7SUJ,75,68,13,after_14,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,68,13,after_14,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,68,13,noLinkingPossible,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,89,13,noLinkingPossible,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,75,89,13,after_15,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,75,89,13,after_15,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,75,96,13,after_14,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,75,96,13,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,75,96,13,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,76,68,5,between_3_4,,o
baking a cake.csv.xml,ASB8T0H7L99RF,76,68,5,4,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,76,68,5,between_3_4,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,76,89,5,between_4_5,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,76,89,5,4,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,76,89,5,4,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,76,96,5,between_3_4,,o
baking a cake.csv.xml,A2GXHECU31O81V,76,96,5,between_4_5,,o
baking a cake.csv.xml,AMERD84D2MGKR,76,96,5,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,76,68,8,between_9_10,,o
baking a cake.csv.xml,ASB8T0H7L99RF,76,68,8,9,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,76,68,8,9,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,76,89,8,10,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,76,89,8,10,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,76,89,8,10,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,76,96,8,8,,o
baking a cake.csv.xml,A2GXHECU31O81V,76,96,8,between_8_9,,o
baking a cake.csv.xml,AMERD84D2MGKR,76,96,8,8,,o
baking a cake.csv.xml,A2GXHECU31O81V,76,68,13,after_14,14,
baking a cake.csv.xml,ASB8T0H7L99RF,76,68,13,14,14,
baking a cake.csv.xml,AWDBHQA8XK0G1,76,68,13,14,14,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,76,89,13,15,15,
baking a cake.csv.xml,A1NZFJHVJ9CNTO,76,89,13,15,15,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,76,89,13,15,15,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,76,96,13,after_14,,
baking a cake.csv.xml,A2GXHECU31O81V,76,96,13,noLinkingPossible,,
baking a cake.csv.xml,AMERD84D2MGKR,76,96,13,noLinkingPossible,,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,77,68,4,between_2_3,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,68,4,between_3_4,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,68,4,3,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,77,89,4,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,89,4,between_4_5,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,89,4,4,,o
baking a cake.csv.xml,A2TBXASXZIRNNW,77,96,4,between_2_3,,o
baking a cake.csv.xml,AMERD84D2MGKR,77,96,4,3,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,77,96,4,between_2_3,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,77,68,9,between_10_11,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,68,9,noLinkingPossible,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,68,9,between_10_11,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,77,89,9,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,89,9,between_12_13,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,89,9,between_11_12,,o
baking a cake.csv.xml,A2TBXASXZIRNNW,77,96,9,12,,o
baking a cake.csv.xml,AMERD84D2MGKR,77,96,9,12,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,77,96,9,12,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,77,68,10,11,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,68,10,between_11_12,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,68,10,11,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,77,89,10,12,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,89,10,between_12_13,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,89,10,12,,o
baking a cake.csv.xml,A2TBXASXZIRNNW,77,96,10,12,,o
baking a cake.csv.xml,AMERD84D2MGKR,77,96,10,12,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,77,96,10,12,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,77,68,12,14,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,68,12,after_14,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,68,12,14,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,77,89,12,15,,o
baking a cake.csv.xml,A2GXHECU31O81V,77,89,12,after_15,,o
baking a cake.csv.xml,A2QTP92PCZUGI2,77,89,12,15,,o
baking a cake.csv.xml,A2TBXASXZIRNNW,77,96,12,between_13_14,,o
baking a cake.csv.xml,AMERD84D2MGKR,77,96,12,noLinkingPossible,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,77,96,12,between_13_14,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,68,2,between_2_3,,o
baking a cake.csv.xml,AMERD84D2MGKR,78,68,2,noLinkingPossible,,o
baking a cake.csv.xml,ASB8T0H7L99RF,78,68,2,before_1,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,89,2,between_3_4,,o
baking a cake.csv.xml,ASB8T0H7L99RF,78,89,2,3,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,78,89,2,between_3_4,,o
baking a cake.csv.xml,A2GXHECU31O81V,78,96,2,noLinkingPossible,,o
baking a cake.csv.xml,A2QLSHXNCHBRN4,78,96,2,before_1,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,78,96,2,between_4_5,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,68,4,between_2_3,,o
baking a cake.csv.xml,AMERD84D2MGKR,78,68,4,noLinkingPossible,,o
baking a cake.csv.xml,ASB8T0H7L99RF,78,68,4,3,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,89,4,between_3_4,,o
baking a cake.csv.xml,ASB8T0H7L99RF,78,89,4,4,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,78,89,4,between_3_4,,o
baking a cake.csv.xml,A2GXHECU31O81V,78,96,4,noLinkingPossible,,o
baking a cake.csv.xml,A2QLSHXNCHBRN4,78,96,4,between_2_3,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,78,96,4,between_3_4,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,68,6,6,,o
baking a cake.csv.xml,AMERD84D2MGKR,78,68,6,6,,o
baking a cake.csv.xml,ASB8T0H7L99RF,78,68,6,6,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,89,6,6,,o
baking a cake.csv.xml,ASB8T0H7L99RF,78,89,6,6,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,78,89,6,6,,o
baking a cake.csv.xml,A2GXHECU31O81V,78,96,6,noLinkingPossible,,o
baking a cake.csv.xml,A2QLSHXNCHBRN4,78,96,6,6,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,78,96,6,6,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,68,9,9,9,
baking a cake.csv.xml,AMERD84D2MGKR,78,68,9,9,9,
baking a cake.csv.xml,ASB8T0H7L99RF,78,68,9,9,9,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,89,9,10,10,
baking a cake.csv.xml,ASB8T0H7L99RF,78,89,9,10,10,
baking a cake.csv.xml,AWDBHQA8XK0G1,78,89,9,10,10,
baking a cake.csv.xml,A2GXHECU31O81V,78,96,9,between_8_9,8,
baking a cake.csv.xml,A2QLSHXNCHBRN4,78,96,9,8,8,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,78,96,9,8,8,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,68,11,11,11,
baking a cake.csv.xml,AMERD84D2MGKR,78,68,11,11,11,
baking a cake.csv.xml,ASB8T0H7L99RF,78,68,11,11,11,
baking a cake.csv.xml,A1A3TGZ7DKJWRW,78,89,11,12,12,
baking a cake.csv.xml,ASB8T0H7L99RF,78,89,11,12,12,
baking a cake.csv.xml,AWDBHQA8XK0G1,78,89,11,12,12,
baking a cake.csv.xml,A2GXHECU31O81V,78,96,11,between_12_13,12,
baking a cake.csv.xml,A2QLSHXNCHBRN4,78,96,11,12,12,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,78,96,11,14,12,
baking a cake.csv.xml,A27HVVLSZZ13XK,79,68,4,6,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,68,4,6,,o
baking a cake.csv.xml,A3A69FI0KKHXEG,79,68,4,6,,o
baking a cake.csv.xml,A2GXHECU31O81V,79,89,4,between_6_7,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,89,4,6,,o
baking a cake.csv.xml,A3UV55HC87DO9C,79,89,4,7,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,79,96,4,6,,o
baking a cake.csv.xml,A3UV55HC87DO9C,79,96,4,6,,o
baking a cake.csv.xml,AMERD84D2MGKR,79,96,4,6,,o
baking a cake.csv.xml,A27HVVLSZZ13XK,79,68,5,1,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,68,5,between_7_8,,o
baking a cake.csv.xml,A3A69FI0KKHXEG,79,68,5,8,,o
baking a cake.csv.xml,A2GXHECU31O81V,79,89,5,noLinkingPossible,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,89,5,between_9_10,,o
baking a cake.csv.xml,A3UV55HC87DO9C,79,89,5,between_7_8,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,79,96,5,2,,o
baking a cake.csv.xml,A3UV55HC87DO9C,79,96,5,9,,o
baking a cake.csv.xml,AMERD84D2MGKR,79,96,5,noLinkingPossible,,o
baking a cake.csv.xml,A27HVVLSZZ13XK,79,68,6,3,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,68,6,between_3_4,,o
baking a cake.csv.xml,A3A69FI0KKHXEG,79,68,6,3,,o
baking a cake.csv.xml,A2GXHECU31O81V,79,89,6,noLinkingPossible,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,89,6,between_8_9,,o
baking a cake.csv.xml,A3UV55HC87DO9C,79,89,6,4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,79,96,6,3,,o
baking a cake.csv.xml,A3UV55HC87DO9C,79,96,6,noLinkingPossible,,o
baking a cake.csv.xml,AMERD84D2MGKR,79,96,6,noLinkingPossible,,o
baking a cake.csv.xml,A27HVVLSZZ13XK,79,68,12,12,,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,68,12,12,,
baking a cake.csv.xml,A3A69FI0KKHXEG,79,68,12,11,,
baking a cake.csv.xml,A2GXHECU31O81V,79,89,12,between_14_15,,
baking a cake.csv.xml,A38DC3BG1ZCVZ2,79,89,12,14,,
baking a cake.csv.xml,A3UV55HC87DO9C,79,89,12,14,,
baking a cake.csv.xml,A1NZFJHVJ9CNTO,79,96,12,13,13,
baking a cake.csv.xml,A3UV55HC87DO9C,79,96,12,13,13,
baking a cake.csv.xml,AMERD84D2MGKR,79,96,12,13,13,
baking a cake.csv.xml,A1NZFJHVJ9CNTO,81,68,1,noLinkingPossible,,o
baking a cake.csv.xml,A2P065E9CYMYJL,81,68,1,3,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,81,68,1,between_2_3,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,81,89,1,between_3_4,,o
baking a cake.csv.xml,A2GXHECU31O81V,81,89,1,between_4_5,,o
baking a cake.csv.xml,ASB8T0H7L99RF,81,89,1,between_3_4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,81,96,1,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,81,96,1,between_3_4,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,81,96,1,between_2_3,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,81,68,3,noLinkingPossible,,o
baking a cake.csv.xml,A2P065E9CYMYJL,81,68,3,noLinkingPossible,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,81,68,3,between_2_3,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,81,89,3,between_3_4,,o
baking a cake.csv.xml,A2GXHECU31O81V,81,89,3,between_4_5,,o
baking a cake.csv.xml,ASB8T0H7L99RF,81,89,3,between_3_4,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,81,96,3,noLinkingPossible,,o
baking a cake.csv.xml,A2GXHECU31O81V,81,96,3,between_3_4,,o
baking a cake.csv.xml,A38DC3BG1ZCVZ2,81,96,3,between_2_3,,o
baking a cake.csv.xml,A1NZFJHVJ9CNTO,81,68,4,4,,o
baking a cake.csv.xml,A2P065E9CYMYJL,81,68,4,4,,o
baking a cake.csv.xml,AWDBHQA8XK0G1,81,68,4,4,,o
baking a cake.csv.xml,A1A3TGZ7DKJWRW,81,89,4,between_4_5,,o
