Scenario,WorkerId,lhs_script,rhs_script,lhs_item,rhs_item,before_item,after_item,noLinkingPossible,goldenStandard
riding on a bus.csv.xml,A1909MOQZUXZZ5,3,12,1,,1,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,3,12,1,,,,t,
riding on a bus.csv.xml,A27O2IILV3S5YS,3,12,2,4,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,3,12,3,6,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,3,12,4,10,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,3,12,5,11,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,6,4,1,,1,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,4,1,,1,,f,
riding on a bus.csv.xml,A27IABVBUZ9X8Z,6,4,1,,1,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,4,2,,1,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,6,4,2,,1,,f,
riding on a bus.csv.xml,A27IABVBUZ9X8Z,6,4,2,,2,1,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,4,3,2,,,f,
riding on a bus.csv.xml,A27IABVBUZ9X8Z,6,4,3,2,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,6,4,3,2,,,f,
riding on a bus.csv.xml,A27IABVBUZ9X8Z,6,4,5,4,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,6,4,5,5,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,4,5,5,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,4,8,,7,6,f,
riding on a bus.csv.xml,A27IABVBUZ9X8Z,6,4,8,,7,6,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,6,4,8,,7,6,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,11,1,,1,,f,
riding on a bus.csv.xml,A2SSC9PR4KPNPQ,6,11,1,,,,t,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,6,11,1,,1,,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,6,11,2,,2,1,f,
riding on a bus.csv.xml,A2SSC9PR4KPNPQ,6,11,2,,,,t,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,11,2,,2,1,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,6,11,3,2,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,11,3,2,,,f,
riding on a bus.csv.xml,A2SSC9PR4KPNPQ,6,11,3,2,,,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,6,11,5,4,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,11,5,4,,,f,
riding on a bus.csv.xml,A2SSC9PR4KPNPQ,6,11,5,4,,,f,
riding on a bus.csv.xml,A2SSC9PR4KPNPQ,6,11,8,5,,,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,6,11,8,,6,5,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,11,8,,6,5,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,12,1,,1,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,6,12,1,,,,t,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,6,12,1,,,,t,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,6,12,2,4,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,12,2,,1,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,6,12,2,,,,t,
riding on a bus.csv.xml,A34D413HR7ZIFM,6,12,3,3,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,12,3,3,,,f,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,6,12,3,,6,5,f,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,6,12,5,6,,,f,6
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,12,5,6,,,f,6
riding on a bus.csv.xml,A34D413HR7ZIFM,6,12,5,6,,,f,6
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,6,12,8,10,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,6,12,8,,8,7,f,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,6,12,8,,9,8,f,
riding on a bus.csv.xml,ADLYO655RWJUI,7,4,1,1,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,7,4,1,,,,t,
riding on a bus.csv.xml,A1909MOQZUXZZ5,7,4,1,,1,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,7,4,2,1,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,7,4,3,2,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,7,4,4,4,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,7,4,5,6,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,7,4,6,7,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,7,4,6,7,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,7,4,6,7,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,7,11,1,1,,,f,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,7,11,1,,1,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,7,11,1,,1,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,7,11,6,6,,,f,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,7,11,6,6,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,7,11,6,6,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,7,12,1,,1,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,7,12,1,,,,t,
riding on a bus.csv.xml,ADLYO655RWJUI,7,12,1,,,,t,
riding on a bus.csv.xml,ADLYO655RWJUI,7,12,6,11,,,f,11
riding on a bus.csv.xml,A34D413HR7ZIFM,7,12,6,11,,,f,11
riding on a bus.csv.xml,A1G94QON7A9K0N,7,12,6,11,,,f,11
riding on a bus.csv.xml,A2IU1B0EVVB3CF,8,4,1,1,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,8,4,1,1,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,8,4,1,,1,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,8,4,2,1,,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,8,4,2,1,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,8,4,2,,1,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,8,4,5,4,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,8,4,5,4,,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,8,4,5,4,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,8,11,1,,1,,f,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,8,11,1,,1,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,8,11,1,,,,t,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,8,11,2,1,,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,8,11,2,1,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,8,11,2,,1,,f,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,8,11,5,4,,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,8,11,5,4,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,8,11,5,,3,2,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,8,12,1,1,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,8,12,1,,,,t,
riding on a bus.csv.xml,ADLYO655RWJUI,8,12,1,,,,t,
riding on a bus.csv.xml,A1909MOQZUXZZ5,8,12,1,,1,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,8,12,2,1,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,8,12,2,1,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,8,12,2,1,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,8,12,5,5,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,8,12,5,5,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,8,12,5,5,,,f,
riding on a bus.csv.xml,A1WNG0ZB1DC7R0,9,4,2,,2,1,f,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,9,4,2,,2,1,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,4,2,,2,1,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,4,3,,2,1,f,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,9,4,3,,2,1,f,
riding on a bus.csv.xml,A1WNG0ZB1DC7R0,9,4,3,,2,1,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,4,4,2,,,f,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,9,4,4,2,,,f,
riding on a bus.csv.xml,A1WNG0ZB1DC7R0,9,4,4,2,,,f,
riding on a bus.csv.xml,A1WNG0ZB1DC7R0,9,4,9,,7,6,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,4,9,,7,6,f,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,9,4,9,,7,6,f,
riding on a bus.csv.xml,A1WNG0ZB1DC7R0,9,4,10,7,,,f,
riding on a bus.csv.xml,A3NKM6RL2KVUB6,9,4,10,7,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,4,10,7,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,9,11,2,,6,5,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,11,2,,2,1,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,9,11,2,,2,1,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,9,11,3,,2,1,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,9,11,3,,6,5,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,11,3,,2,1,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,9,11,3,,2,1,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,9,11,4,2,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,11,4,2,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,9,11,4,2,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,9,11,9,5,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,9,11,9,,2,1,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,11,9,,6,5,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,9,11,9,,6,5,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,9,11,9,,6,5,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,9,11,10,6,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,9,11,10,6,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,9,11,10,6,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,9,12,2,,,,t,
riding on a bus.csv.xml,A1W8FA5GSFY60C,9,12,2,,,,t,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,9,12,2,,3,2,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,9,12,3,3,,,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,9,12,3,,3,2,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,9,12,3,,,,t,
riding on a bus.csv.xml,ADLYO655RWJUI,9,12,3,,,,t,
riding on a bus.csv.xml,A1W8FA5GSFY60C,9,12,4,3,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,9,12,4,3,,,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,9,12,4,3,,,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,9,12,9,10,,,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,9,12,9,,,,t,
riding on a bus.csv.xml,ADLYO655RWJUI,9,12,9,,,,t,
riding on a bus.csv.xml,A1W8FA5GSFY60C,9,12,10,11,,,f,
riding on a bus.csv.xml,AWN1PEZWRQSQ9,9,12,10,11,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,9,12,10,11,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,4,1,1,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,4,1,,1,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,1,,1,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,2,1,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,4,3,3,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,4,3,,1,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,3,,2,1,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,4,4,2,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,4,2,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,4,4,2,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,5,3,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,6,4,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,7,,6,5,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,4,8,6,,,f,6
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,8,6,,,f,6
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,4,8,6,,,f,6
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,9,,7,6,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,10,4,10,7,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,11,1,1,,,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,10,11,1,,,,t,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,11,1,,1,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,11,3,3,,,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,10,11,3,3,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,11,3,,2,1,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,11,4,2,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,11,4,2,,,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,10,11,4,2,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,11,8,5,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,10,11,8,,5,4,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,10,11,8,,,,t,
riding on a bus.csv.xml,A34D413HR7ZIFM,10,12,1,1,,,f,2
riding on a bus.csv.xml,A1909MOQZUXZZ5,10,12,1,1,,,f,2
riding on a bus.csv.xml,A35D31QHYQUF9V,10,12,1,1,,,f,2
riding on a bus.csv.xml,A1909MOQZUXZZ5,10,12,1,,1,,f,2
riding on a bus.csv.xml,A35D31QHYQUF9V,10,12,3,4,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,10,12,3,4,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,10,12,3,,,,t,
riding on a bus.csv.xml,A34D413HR7ZIFM,10,12,3,,1,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,10,12,4,3,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,10,12,4,3,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,12,4,3,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,10,12,8,7,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,10,12,8,7,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,10,12,8,,10,9,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,10,12,8,,,,t,
taking a bath.csv.xml,A27IABVBUZ9X8Z,1,3,4,1,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,1,3,4,,1,,f,
taking a bath.csv.xml,A34D413HR7ZIFM,1,3,4,,1,,f,
taking a bath.csv.xml,A34D413HR7ZIFM,1,3,5,3,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,1,3,5,3,,,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,1,3,5,3,,,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,1,4,4,1,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,1,4,4,,1,,f,
taking a bath.csv.xml,A2CF2BD4Q0ZDJN,1,4,4,,1,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,1,4,5,4,,,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,1,4,5,4,,,f,
taking a bath.csv.xml,A2CF2BD4Q0ZDJN,1,4,5,4,,,f,
taking a bath.csv.xml,ADQEDEGVPG7R,1,11,4,2,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,1,11,4,2,,,f,
taking a bath.csv.xml,A35D31QHYQUF9V,1,11,4,2,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,1,11,5,5,,,f,
taking a bath.csv.xml,A35D31QHYQUF9V,1,11,5,5,,,f,
taking a bath.csv.xml,ADQEDEGVPG7R,1,11,5,5,,,f,
taking a bath.csv.xml,A34D413HR7ZIFM,2,3,3,3,,,f,3
taking a bath.csv.xml,A1909MOQZUXZZ5,2,3,3,3,,,f,3
taking a bath.csv.xml,ADLYO655RWJUI,2,3,3,3,,,f,3
taking a bath.csv.xml,A1909MOQZUXZZ5,2,3,3,4,,,f,3
taking a bath.csv.xml,A34D413HR7ZIFM,2,3,6,10,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,2,3,6,10,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,2,3,6,10,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,2,4,3,4,,,f,4
taking a bath.csv.xml,A1W8FA5GSFY60C,2,4,3,4,,,f,4
taking a bath.csv.xml,A35D31QHYQUF9V,2,4,3,4,,,f,4
taking a bath.csv.xml,A1W8FA5GSFY60C,2,4,6,8,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,2,4,6,8,,,f,
taking a bath.csv.xml,A35D31QHYQUF9V,2,4,6,8,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,2,11,3,5,,,f,5
taking a bath.csv.xml,A2IU1B0EVVB3CF,2,11,3,5,,,f,5
taking a bath.csv.xml,A2IU1B0EVVB3CF,2,11,3,6,,,f,5
taking a bath.csv.xml,A1G94QON7A9K0N,2,11,3,,1,,f,5
taking a bath.csv.xml,A1G94QON7A9K0N,2,11,6,10,,,f,10
taking a bath.csv.xml,ADLYO655RWJUI,2,11,6,10,,,f,10
taking a bath.csv.xml,A2IU1B0EVVB3CF,2,11,6,10,,,f,10
taking a bath.csv.xml,A2SO6K35NMGBB7,5,3,1,1,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,5,3,1,1,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,3,1,,1,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,5,3,3,3,,,f,
taking a bath.csv.xml,A2SO6K35NMGBB7,5,3,3,3,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,3,3,3,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,3,5,8,,,f,
taking a bath.csv.xml,A2SO6K35NMGBB7,5,3,5,8,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,5,3,5,8,,,f,
taking a bath.csv.xml,A2SO6K35NMGBB7,5,3,7,10,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,5,3,7,10,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,3,7,10,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,5,4,1,1,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,5,4,1,1,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,4,1,,,,t,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,4,1,,1,,f,
taking a bath.csv.xml,ADLYO655RWJUI,5,4,3,4,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,4,3,4,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,5,4,3,4,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,4,5,7,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,5,4,5,7,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,5,4,5,7,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,5,4,7,8,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,5,4,7,8,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,5,4,7,8,,,f,
taking a bath.csv.xml,A38BNV13AV0S8Y,5,11,1,3,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,5,11,1,3,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,5,11,1,3,,,f,
taking a bath.csv.xml,A38BNV13AV0S8Y,5,11,3,5,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,5,11,3,5,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,5,11,3,5,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,5,11,5,9,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,5,11,5,9,,,f,
taking a bath.csv.xml,A38BNV13AV0S8Y,5,11,5,9,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,5,11,7,10,,,f,10
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,5,11,7,10,,,f,10
taking a bath.csv.xml,A38BNV13AV0S8Y,5,11,7,10,,,f,10
taking a bath.csv.xml,ADQEDEGVPG7R,6,3,6,8,,,f,
taking a bath.csv.xml,A1G94QON7A9K0N,6,3,6,8,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,6,3,6,8,,,f,
taking a bath.csv.xml,A1G94QON7A9K0N,6,3,8,9,,,f,9
taking a bath.csv.xml,ADQEDEGVPG7R,6,3,8,9,,,f,9
taking a bath.csv.xml,A2SSC9PR4KPNPQ,6,3,8,9,,,f,9
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,2,1,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,3,3,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,4,4,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,5,6,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,6,7,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,6,4,6,7,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,6,4,6,7,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,7,8,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,6,4,8,9,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,8,9,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,6,4,8,9,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,6,4,9,8,,,f,
taking a bath.csv.xml,A38BNV13AV0S8Y,6,11,6,9,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,6,11,6,9,,,f,
taking a bath.csv.xml,A4158R4Y06ZB4,6,11,6,9,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,6,11,8,,10,9,f,
taking a bath.csv.xml,A38BNV13AV0S8Y,6,11,8,,10,9,f,
taking a bath.csv.xml,A4158R4Y06ZB4,6,11,8,,,,t,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,6,,3,2,f,
taking a bath.csv.xml,A110KENBXU7SUJ,7,3,6,,8,7,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,7,3,6,,,,t,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,8,3,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,7,3,8,4,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,7,3,8,4,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,8,4,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,9,6,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,7,3,9,6,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,7,3,9,6,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,10,7,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,7,3,10,7,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,7,3,10,7,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,7,3,11,9,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,11,9,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,7,3,11,9,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,7,3,12,8,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,12,8,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,7,3,12,8,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,7,3,13,10,,,f,10
taking a bath.csv.xml,A1WNG0ZB1DC7R0,7,3,13,10,,,f,10
taking a bath.csv.xml,A1W8FA5GSFY60C,7,3,13,10,,,f,10
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,4,6,,4,3,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,6,,1,,f,
taking a bath.csv.xml,A323O8GJP2B28X,7,4,6,,2,1,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,8,4,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,4,8,4,,,f,
taking a bath.csv.xml,A323O8GJP2B28X,7,4,8,4,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,8,5,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,4,9,6,,,f,
taking a bath.csv.xml,A323O8GJP2B28X,7,4,9,6,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,9,,6,5,f,
taking a bath.csv.xml,A323O8GJP2B28X,7,4,10,6,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,10,6,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,4,10,,7,6,f,
taking a bath.csv.xml,A323O8GJP2B28X,7,4,11,9,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,11,9,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,4,11,,8,7,f,
taking a bath.csv.xml,A323O8GJP2B28X,7,4,12,7,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,4,12,7,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,12,7,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,7,4,13,8,,,f,
taking a bath.csv.xml,A323O8GJP2B28X,7,4,13,8,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,4,13,8,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,1,,1,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,2,1,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,3,2,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,4,2,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,5,,4,3,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,6,,4,3,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,6,,5,4,f,
taking a bath.csv.xml,ADLYO655RWJUI,7,11,6,,,,t,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,6,,5,4,f,
